"qry_transcript_id","ref_gene_id","qry_gene_id","ref_gene_name","gene_annotation","ref_transcript_id","ref_transcript_name","class_code","male_log2FoldChange","female_log2FoldChange"
"TU24309","LOC111508704","G13696","C-terminal-binding protein","refseq","XM_023164293.1","C-terminal-binding protein, transcript variant X5","=",0.653113809116335,1.14730924125012
"TU21455","LOC111507570","G12049","trypsin-3-like","refseq","XM_023162906.1","trypsin-3-like","j",-1.65341997705309,-3.24029603734826
"TU29507","LOC111510698","G16701","uncharacterized LOC111510698","refseq","XR_002722816.1","uncharacterized LOC111510698","k",-1.15031879032733,-2.94470467099626
"TU15961","LOC111505488","G8988","RNA polymerase II-associated protein 3","refseq","XM_023160307.1","RNA polymerase II-associated protein 3","=",22.6669184517,13.5468815447982
"TU22620","LOC111508027","G12722","transcription elongation factor SPT4","refseq","XM_023163445.1","transcription elongation factor SPT4","=",0.719743937315835,0.755791957464038
"TU19195","LOC111506677","G10765","spectrin beta chain","refseq","XM_023161822.1","spectrin beta chain, transcript variant X1","=",1.08791957556122,0.877619193653591
"TU15342","LOC111505252","G8657","uncharacterized MFS-type transporter C09D4.1-like","refseq","XM_023160029.1","uncharacterized MFS-type transporter C09D4.1-like","=",-1.36937551092932,-1.39934681030726
"TU19448","LOC111506807","G10902","transmembrane protein 145-like","refseq","XM_023162013.1","transmembrane protein 145-like","=",5.82303747201085,2.00914692380114
"TU810","LOC111502354","G414","glycine cleavage system H protein","refseq","XM_023156423.1","glycine cleavage system H protein, mitochondrial","=",-1.94684677419779,-2.25462443972732
"TU43318","LOC111516176","G25473","CD63 antigen-like","refseq","XM_023172353.1","CD63 antigen-like","=",0.980401782649585,1.3391436169797
"TU26348",NA,"G14866","* hypothetical protein JTB14_010805","novel","KAG5887224","hypothetical protein JTB14_010805","u",0.901641503672515,1.1311841975794
"TU25202","LOC111509032","G14189","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8","refseq","XM_023164700.1","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8","=",-1.34241719028974,-1.17256226257003
"TU34709","LOC111512719","G19868","lachesin-like","refseq","XM_023168870.1","lachesin-like","k",-2.73548516214054,-2.19847911302293
"TU34704","LOC111512715","G19864","inactive pancreatic lipase-related protein 1-like","refseq","XM_023168865.1","inactive pancreatic lipase-related protein 1-like","k",-1.68229365835942,-4.35095788842941
"TU42039","LOC111515639","G24582","homeobox protein Nkx-2.1-like","refseq","XM_023171855.1","homeobox protein Nkx-2.1-like","=",2.58897828166922,2.29946315797862
"TU29569","LOC111510733","G16744","uncharacterized LOC111510733","refseq","XM_023166673.1","uncharacterized LOC111510733","=",-4.8546693838688,-5.89424766842299
"TU9219","LOC111502823","G5147","xanthine dehydrogenase-like","refseq","XM_023156987.1","xanthine dehydrogenase-like","=",-2.23348172792999,-2.81160455100723
"TU9218",NA,"G5146","* hypothetical protein B7P43_G12087","novel","PNF15735","hypothetical protein B7P43_G12087","r",-2.04023410698367,-2.70345228731993
"TU44479",NA,"G26360","* protein msta-like","novel","XP_023028068","protein msta-like","u",1.60451608968315,2.56618007148776
"TU44478","LOC111516669","G26359","uncharacterized LOC111516669","refseq","XR_002723705.1","uncharacterized LOC111516669","j",-1.80446905995569,-3.06911290160628
"TU44470",NA,"G26355","* sodium/hydrogen exchanger 9B1 ","novel","KAG5868114","sodium/hydrogen exchanger 9B1 isoform X2","u",0.991991397475674,2.5531838355461
"TU480","LOC111517469","G247","ER membrane protein complex subunit 10","refseq","XM_023173640.1","ER membrane protein complex subunit 10","=",-0.444927901310915,-0.250644421021758
"TU738",NA,"G376","* ---NA---","novel",NA,"---NA---","u",1.99756022498852,3.70098848217943
"TU32618","LOC111511948","G18609","uncharacterized LOC111511948","refseq","XM_023168027.1","uncharacterized LOC111511948, transcript variant X1","=",-2.60566328594795,-2.88099651535714
"TU32619","LOC111511948","G18609","uncharacterized LOC111511948","refseq","XM_023168028.1","uncharacterized LOC111511948, transcript variant X2","=",-2.97070808629567,-3.91877624526986
"TU39730","LOC111514676","G23019","NADH dehydrogenase [ubiquinone] iron-sulfur protein 2","refseq","XM_023170926.1","NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial","o",-1.27213772901765,-1.15064880030577
"TU3374","LOC111513865","G1827","uncharacterized LOC111513865","refseq","XR_002723275.1","uncharacterized LOC111513865","=",-0.991190327908878,-1.23106838473996
"TU3375","LOC111513834","G1828","intraflagellar transport protein 80 homolog","refseq","XM_023170056.1","intraflagellar transport protein 80 homolog","i",1.37288376442303,1.66288237832294
"TU30615","LOC111511146","G17366","uncharacterized LOC111511146","refseq","XM_023167158.1","uncharacterized LOC111511146","=",1.62977935006508,2.08491713097283
"TU33085","LOC111512128","G18902","zinc finger protein 569-like","refseq","XM_023168225.1","zinc finger protein 569-like","n",1.11624861435979,0.599385110478977
"TU25369","LOC111509092","G14280","myrosinase 1-like","refseq","XM_023164781.1","myrosinase 1-like, transcript variant X2","=",-12.3724928200718,-3.44880345254081
"TU26182","LOC111509407","G14777","uncharacterized LOC111509407","refseq","XM_023165156.1","uncharacterized LOC111509407","m",-2.6788456140125,-2.02293300751358
"TU26185","LOC111509409","G14780","putative hydroxypyruvate isomerase","refseq","XM_023165158.1","putative hydroxypyruvate isomerase","=",-0.661074482128796,-0.55883757190128
"TU27270","LOC111509834","G15393","sphingomyelin phosphodiesterase-like","refseq","XM_023165667.1","sphingomyelin phosphodiesterase-like","i",-1.117535255786,-3.67336423353757
"TU27271","LOC111509834","G15394","sphingomyelin phosphodiesterase-like","refseq","XM_023165667.1","sphingomyelin phosphodiesterase-like","i",-2.23327654080138,-4.29819063799422
"TU1145","LOC111503256","G580","ubiquitin-fold modifier 1","refseq","XM_023157534.1","ubiquitin-fold modifier 1, transcript variant X2","j",-0.871413546144406,-1.18423810769718
"TU40204",NA,"G23337","* homeobox protein Nkx-2.2a-like","novel","KAG5892386","homeobox protein Nkx-2.2a-like","u",-1.79827221049983,-2.45958990737732
"TU22975","LOC111508176","G12923","transmembrane protein 134","refseq","XM_023163602.1","transmembrane protein 134, transcript variant X1","k",0.716423812031926,0.425757481756279
"TU19767","LOC111506934","G11096","cathepsin B-like","refseq","XM_023162156.1","cathepsin B-like","=",-1.50553796224571,-10.5600738090884
"TU19769","LOC111506936","G11098","cathepsin B-like","refseq","XM_023162158.1","cathepsin B-like","j",-2.09897549590483,-3.40498777251717
"TU28595","LOC111510308","G16160","putative inorganic phosphate cotransporter","refseq","XM_023166215.1","putative inorganic phosphate cotransporter","j",-8.54629404712922,-12.8180427378587
"TU43993",NA,"G25998","* probable multidrug resistance-associated protein lethal(2)03659","novel","XP_023028210","probable multidrug resistance-associated protein lethal(2)03659","u",-0.981418537680694,-1.45900745586991
"TU9391","LOC111502890","G5261","diacylglycerol kinase theta","refseq","XM_023157062.1","diacylglycerol kinase theta, transcript variant X2","=",0.941868497471781,2.63042383641901
"TU25483","LOC111509138","G14348","uncharacterized LOC111509138","refseq","XR_002722605.1","uncharacterized LOC111509138","j",0.69034984637059,1.12233486822363
"TU6713","LOC111518320","G3712","uncharacterized LOC111518320","refseq","XM_023174738.1","uncharacterized LOC111518320","j",1.05323801457946,2.12945762665497
"TU673","LOC111501830","G344","high mobility group protein DSP1","refseq","XM_023155754.1","high mobility group protein DSP1, transcript variant X2","=",0.845010894333953,0.772198494427365
"TU4629","LOC111517457","G2569","eukaryotic translation initiation factor 3 subunit M","refseq","XM_023173624.1","eukaryotic translation initiation factor 3 subunit M","=",0.544985851129993,0.749866318414306
"TU2724","LOC111510436","G1450","uncharacterized LOC111510436","refseq","XM_023166358.1","uncharacterized LOC111510436","e",1.23108052176166,2.04058257432734
"TU32135","LOC111511738","G18293","transcriptional adapter 3","refseq","XM_023167769.1","transcriptional adapter 3","=",0.409222170703586,0.389648315488986
"TU5031","LOC111517652","G2799","lipase member H-like","refseq","XM_023173859.1","lipase member H-like","j",-3.49170421183191,-3.58992380804131
"TU32790","LOC111512019","G18722","signal peptidase complex catalytic subunit SEC11A","refseq","XM_023168106.1","signal peptidase complex catalytic subunit SEC11A","k",-0.821393006613517,-0.927130917776018
"TU32792","LOC111512017","G18724","apyrase","refseq","XM_023168101.1","apyrase","=",-2.4114961099968,-4.1022359269155
"TU32799","LOC111512025","G18730","multidrug resistance-associated protein 4-like","refseq","XM_023168113.1","multidrug resistance-associated protein 4-like","j",-2.4524175078918,-3.14250664395586
"TU30793","LOC111511217","G17473","ras-like protein 3","refseq","XM_023167233.1","ras-like protein 3, transcript variant X2","m",0.857054213198553,0.840410530172149
"TU30795","LOC111511214","G17474","suppressor protein SRP40-like","refseq","XM_023167228.1","suppressor protein SRP40-like","=",-2.37672981619079,-1.5406049812116
"TU32860","LOC111512048","G18765","3-hydroxyisobutyryl-CoA hydrolase","refseq","XM_023168141.1","3-hydroxyisobutyryl-CoA hydrolase, mitochondrial, transcript variant X1","m",-0.920575395282225,-1.03314485444812
"TU24756","LOC111508880","G13932","cytochrome P450 6a2-like","refseq","XM_023164506.1","cytochrome P450 6a2-like, transcript variant X2","=",0.989382623194368,2.55309910615584
"TU24751",NA,"G13928","* Coiled-coil domain-containing protein CG32809-like Protein","novel","KAG5899326","Coiled-coil domain-containing protein CG32809-like Protein","u",1.83824055249762,3.44631526167008
"TU8707","LOC111502616","G4864","ferritin-2 heavy chain-like","refseq","XM_023156728.1","ferritin-2 heavy chain-like","=",-1.34606257709639,-0.723148501332766
"TU58","LOC111517237","G36","exosome complex component RRP43-like","refseq","XM_023173354.1","exosome complex component RRP43-like","=",-0.584348647868855,-0.726568586719628
"TU53","LOC111516893","G35","G2/mitotic-specific cyclin-A-like","refseq","XM_023173244.1","G2/mitotic-specific cyclin-A-like","=",-0.912982239254724,-1.60751181740713
"TU15537","LOC111505332","G8774","growth arrest and DNA damage-inducible proteins-interacting protein 1","refseq","XM_023160115.1","growth arrest and DNA damage-inducible proteins-interacting protein 1","=",-0.582973490518621,-0.420375208537435
"TU17249","LOC111505990","G9736","mitochondrial enolase superfamily member 1-like","refseq","XM_023160905.1","mitochondrial enolase superfamily member 1-like","k",-3.51935324039287,-3.87371636283972
"TU13636","LOC111504582","G7674","protein tramtrack","refseq","XM_023159210.1","protein tramtrack, beta isoform-like, transcript variant X36","=",0.682868866865961,0.530086988180782
"TU19353","LOC111506751","G10847","transmembrane protein 94","refseq","XM_023161953.1","transmembrane protein 94, transcript variant X2","j",1.47715989790064,1.0201236307147
"TU27507","LOC111509917","G15524","extended synaptotagmin-2","refseq","XM_023165776.1","extended synaptotagmin-2","j",0.7293791833496,0.6388874193272
"TU28949","LOC111510480","G16370","uncharacterized LOC111510480","refseq","XM_023166404.1","uncharacterized LOC111510480","j",0.851386951974045,1.05912220913455
"TU4845","LOC111517549","G2687","endoglucanase-like","refseq","XM_023173743.1","endoglucanase-like","j",-8.00829306143523,-10.7421737747948
"TU4843","LOC111517548","G2686","endoglucanase-like","refseq","XM_023173739.1","endoglucanase-like, transcript variant X1","=",-2.27551587819781,-6.36998430065864
"TU27422","LOC111509883","G15480","delta-1-pyrroline-5-carboxylate synthase","refseq","XM_023165736.1","delta-1-pyrroline-5-carboxylate synthase","j",-3.50097344464136,-4.4540851034887
"TU4842","LOC111517550","G2685","cystathionine beta-synthase","refseq","XM_023173744.1","cystathionine beta-synthase","=",1.56340242645359,1.84062319197651
"TU4841","LOC111517551","G2684","endoglucanase-like","refseq","XM_023173746.1","endoglucanase-like, transcript variant X2","x",-9.02320950267207,-9.85303222620077
"TU4840","LOC111517547","G2683","endoglucanase-like","refseq","XM_023173738.1","endoglucanase-like","=",-5.8230559494309,-8.68133039036522
"TU40171","LOC111514862","G23313","protein windbeutel","refseq","XM_023171101.1","protein windbeutel","=",-0.529885261862074,-1.13473574890073
"TU6257","LOC111518134","G3453","cyclin-Q","refseq","XM_023174489.1","cyclin-Q","=",0.633752228970374,0.32971018133203
"TU4849","LOC111517549","G2687","endoglucanase-like","refseq","XM_023173743.1","endoglucanase-like","j",-11.6519891609327,-10.5304379044357
"TU4848","LOC111517549","G2687","endoglucanase-like","refseq","XM_023173743.1","endoglucanase-like","j",-7.91171320911701,-10.5596274176122
"TU17768","LOC111506169","G9995","inositol polyphosphate multikinase","refseq","XM_023161172.1","inositol polyphosphate multikinase","i",-1.1724180092913,-2.61214103550166
"TU30913","LOC111511260","G17544","2-hydroxyacyl-CoA lyase 1","refseq","XM_023167273.1","2-hydroxyacyl-CoA lyase 1","c",-1.0698784565453,-1.44119346511964
"TU8984","LOC111502724","G5018","putative tricarboxylate transport protein","refseq","XM_023156876.1","putative tricarboxylate transport protein, mitochondrial, transcript variant X2","=",-0.842601412806903,-0.80947208143177
"TU8983","LOC111502724","G5018","putative tricarboxylate transport protein","refseq","XM_023156875.1","putative tricarboxylate transport protein, mitochondrial, transcript variant X1","=",-0.878272757583921,-1.71332404608718
"TU37332","LOC111513720","G21499","uncharacterized LOC111513720","refseq","XM_023169950.1","uncharacterized LOC111513720","j",-13.7665984619525,-24.9804227635935
"TU23987",NA,"G13509","* uncharacterized protein LOC118750529","novel","XP_036341134","uncharacterized protein LOC118750529","u",1.60274781432679,2.62399034965775
"TU27609","LOC111509950","G15591","calcium load-activated calcium channel","refseq","XM_023165807.1","calcium load-activated calcium channel","=",-1.08600489489582,-0.926852228265972
"TU23989","LOC111508576","G13510","lipase 3-like","refseq","XM_023164124.1","lipase 3-like","=",1.49270842065187,3.8940980963509
"TU31638","LOC111511529","G17987","inorganic pyrophosphatase-like","refseq","XM_023167546.1","inorganic pyrophosphatase-like","o",-1.21823802376181,-0.92327329929073
"TU44010","LOC111516475","G26004","ribosome-releasing factor 2","refseq","XM_023172627.1","ribosome-releasing factor 2, mitochondrial","=",0.49647346797891,0.614222808352086
"TU12129","LOC111503949","G6786","regucalcin-like","refseq","XM_023158396.1","regucalcin-like, transcript variant X2","=",-0.757833497357237,-1.21028645184947
"TU19114","LOC111506651","G10729","probable ribosome biogenesis protein RLP24","refseq","XM_023161784.1","probable ribosome biogenesis protein RLP24","e",-0.537585161149228,-0.629127659462471
"TU12699","LOC111504187","G7117","WD repeat-containing protein 3","refseq","XM_023158688.1","WD repeat-containing protein 3","k",0.360225460244393,0.394054680401237
"TU12692","LOC111504183","G7111","nuclear RNA export factor 1-like","refseq","XM_023158683.1","nuclear RNA export factor 1-like","j",0.591275513555978,1.22970976272299
"TU12693","LOC111504183","G7112","nuclear RNA export factor 1-like","refseq","XM_023158683.1","nuclear RNA export factor 1-like","c",0.620829222954141,0.820026241838565
"TU18393","LOC111506384","G10325","peroxisomal membrane protein 2","refseq","XM_023161442.1","peroxisomal membrane protein 2, transcript variant X2","=",-0.768413152980179,-1.14134076604652
"TU178","LOC111506800","G95","integrator complex subunit 2","refseq","XM_023162042.1","integrator complex subunit 2","=",0.57144429250603,0.389880717992294
"TU29305","LOC111510611","G16582","acetyl-CoA acetyltransferase","refseq","XM_023166534.1","acetyl-CoA acetyltransferase, mitochondrial","j",-0.696918985633597,-0.867902146605133
"TU17167","LOC111505956","G9682","vitellogenin-like","refseq","XM_023160872.1","vitellogenin-like","=",-7.39111469325903,-8.92875890367698
"TU26875","LOC111509678","G15162","uncharacterized LOC111509678","refseq","XR_002722670.1","uncharacterized LOC111509678","=",-1.97100642211651,-1.97674202769109
"TU6232","LOC111518097","G3439","integrator complex subunit 8","refseq","XM_023174438.1","integrator complex subunit 8","j",1.17958107194429,0.878369278129594
"TU6233","LOC111518121","G3440","dehydrogenase/reductase SDR family member 4","refseq","XM_023174465.1","dehydrogenase/reductase SDR family member 4","=",-0.656994049080687,-0.885694273301085
"TU6581","LOC111518276","G3644","serine/threonine-protein phosphatase alpha-2 isoform","refseq","XM_023174686.1","serine/threonine-protein phosphatase alpha-2 isoform","=",0.940777764169693,0.451003955965858
"TU43700","LOC111516339","G25757","succinate dehydrogenase [ubiquinone] iron-sulfur subunit","refseq","XM_023172509.1","succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial-like","=",-0.696091778464318,-0.604867616807553
"TU400","LOC111517111","G211","teneurin-m","refseq","XM_023173260.1","teneurin-m, transcript variant X5","m",-22.3320028917847,-34.6588314047972
"TU41898","LOC111515586","G24491","uncharacterized LOC111515586","refseq","XR_002723561.1","uncharacterized LOC111515586","=",2.44717413328889,2.5318350788767
"TU43285","LOC111516158","G25445","uncharacterized LOC111516158","refseq","XM_023172337.1","uncharacterized LOC111516158","=",1.7833783637976,2.85791735237944
"TU14302","LOC111504819","G8039","prostatic acid phosphatase-like","refseq","XM_023159524.1","prostatic acid phosphatase-like","=",-4.23674144534067,-8.50747991230549
"TU31349","LOC111511432","G17810","hydroxysteroid dehydrogenase-like protein 2","refseq","XM_023167446.1","hydroxysteroid dehydrogenase-like protein 2","j",-1.07050474636706,-0.877453441395851
"TU17878","LOC111506203","G10055","glycerol-3-phosphate dehydrogenase [NAD(+)]","refseq","XM_023161212.1","glycerol-3-phosphate dehydrogenase [NAD(+)], cytoplasmic","j",-1.11544065045047,-1.57082756223123
"TU8355","LOC111502466","G4650","apoptogenic protein 1","refseq","XM_023156553.1","apoptogenic protein 1, mitochondrial","=",-0.705369697900371,-0.951285528236715
"TU38626","LOC111514223","G22329","cAMP-responsive element-binding protein-like 2","refseq","XM_023170466.1","cAMP-responsive element-binding protein-like 2","j",1.199762323442,2.0504184081113
"TU38621","LOC111514220","G22326","formin-2-like","refseq","XM_023170462.1","formin-2-like","j",-1.13756866160557,-1.49723896420181
"TU24264","LOC111508673","G13664","uncharacterized LOC111508673","refseq","XM_023164253.1","uncharacterized LOC111508673","=",0.95308550084935,0.574404526327921
"TU13446","LOC111504518","G7575","transcription factor kayak","refseq","XM_023159084.1","transcription factor kayak, transcript variant X3","=",0.618145122600029,0.508205904164823
"TU19095","LOC111506649","G10721","fatty-acid amide hydrolase 2-B-like","refseq","XM_023161781.1","fatty-acid amide hydrolase 2-B-like","x",1.03039646257969,1.38892249884855
"TU19096","LOC111506649","G10721","fatty-acid amide hydrolase 2-B-like","refseq","XM_023161781.1","fatty-acid amide hydrolase 2-B-like","x",2.05243789159218,1.68697744112289
"TU10382",NA,"G5816","* ---NA---","novel",NA,"---NA---","u",-5.88558725312268,-4.04159319507724
"TU10380","LOC111503284","G5815","metallothionein-3-like","refseq","XM_023157554.1","metallothionein-3-like","=",-2.86718938319738,-1.50805830441501
"TU34061","LOC111512481","G19475","transient receptor potential channel pyrexia-like","refseq","XM_023168611.1","transient receptor potential channel pyrexia-like, transcript variant X1","=",-2.47456779745261,-1.47403761523323
"TU5956","LOC111518001","G3294","ankyrin repeat domain-containing protein 17-like","refseq","XM_023174307.1","ankyrin repeat domain-containing protein 17-like","j",-4.33117153002032,-20.8224162773905
"TU12838","LOC111504252","G7211","uncharacterized LOC111504252","refseq","XM_023158767.1","uncharacterized LOC111504252, transcript variant X2","=",-0.491629460894568,-0.560535120077553
"TU12839","LOC111504252","G7211","uncharacterized LOC111504252","refseq","XM_023158766.1","uncharacterized LOC111504252, transcript variant X1","j",-0.803407590742513,-1.46897888343152
"TU1122","LOC111503121","G566","protein sprouty","refseq","XM_023157352.1","protein sprouty, transcript variant X2","j",20.8842634575067,32.672232947754
"TU6795","LOC111501816","G3748","facilitated trehalose transporter Tret1-like","refseq","XM_023155734.1","facilitated trehalose transporter Tret1-like","=",-2.78434436964118,-2.3712470156484
"TU28494","LOC111510276","G16101","palmitoyl-protein thioesterase 1-like","refseq","XM_023166184.1","palmitoyl-protein thioesterase 1-like","c",3.28520877332695,2.71188626277714
"TU43131","LOC111516104","G25340","mediator of RNA polymerase II transcription subunit 14-like","refseq","XM_023172284.1","mediator of RNA polymerase II transcription subunit 14-like","k",0.513779823005742,0.539106067623903
"TU28496","LOC111510276","G16103","palmitoyl-protein thioesterase 1-like","refseq","XM_023166184.1","palmitoyl-protein thioesterase 1-like","o",2.85877013146828,2.66903562450611
"TU28490","LOC111510278","G16098","uncharacterized LOC111510278","refseq","XM_023166186.1","uncharacterized LOC111510278","j",0.969784839893257,1.11369698820324
"TU18931","LOC111506576","G10619","uncharacterized LOC111506576","refseq","XM_023161697.1","uncharacterized LOC111506576","o",1.27315016250909,1.4631619190234
"TU18933","LOC111506574","G10621","S-adenosylmethionine synthase","refseq","XM_023161693.1","S-adenosylmethionine synthase, transcript variant X1","=",1.51973682168872,1.83454740052134
"TU2476","LOC111509332","G1334","uncharacterized LOC111509332","refseq","XM_023165055.1","uncharacterized LOC111509332","=",-5.5628788554114,-4.18920021280945
"TU2477","LOC111509221","G1335","collagen type IV alpha-3-binding protein-like","refseq","XM_023164927.1","collagen type IV alpha-3-binding protein-like","c",-0.469759373292566,-0.453653042169938
"TU7449","LOC111502081","G4148","uncharacterized LOC111502081","refseq","XM_023156048.1","uncharacterized LOC111502081","j",22.2568904654926,32.2372651239608
"TU2786","LOC111510746","G1487","parkin coregulated gene protein homolog","refseq","XM_023166686.1","parkin coregulated gene protein homolog","k",-0.974845099900084,-1.04182129776153
"TU39704","LOC111514664","G23002","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5","refseq","XM_023170915.1","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5","=",-0.800040079164114,-0.724549778237936
"TU22702","LOC111508063","G12773","UDP-glucuronosyltransferase 2A3-like","refseq","XM_023163478.1","UDP-glucuronosyltransferase 2A3-like, transcript variant X1","=",-1.10911015765746,-0.983999209153409
"TU3432","LOC111514122","G1866","V-type proton ATPase subunit H","refseq","XM_023170356.1","V-type proton ATPase subunit H, transcript variant X1","=",1.16861700023819,1.90577953284173
"TU5345","LOC111517782","G2964","glutaredoxin-related protein 5","refseq","XM_023174053.1","glutaredoxin-related protein 5, mitochondrial","k",-0.807604620878752,-1.02507252793279
"TU30713","LOC111511184","G17423","N-acetylneuraminate lyase-like","refseq","XM_023167196.1","N-acetylneuraminate lyase-like","k",-2.66606709176345,-2.97952756039104
"TU30174","LOC111510964","G17103","vacuolar protein sorting-associated protein 13-like","refseq","XM_023166937.1","vacuolar protein sorting-associated protein 13-like","j",23.1066575840369,29.7367488083014
"TU25009","LOC111508966","G14075","long-chain fatty acid transport protein 4-like","refseq","XM_023164623.1","long-chain fatty acid transport protein 4-like","j",-0.87069419025274,-0.77785150462287
"TU28319",NA,"G15988","* hypothetical protein JTB14_035324","novel","KAG5900179","hypothetical protein JTB14_035324","u",-1.26989864128103,-1.00067762226938
"TU20645",NA,"G11585","* hypothetical protein AMK59_2486","novel","KRT85693","hypothetical protein AMK59_2486","u",1.93560815826205,5.23356416483934
"TU20643","LOC111507280","G11584","neurogenic locus protein delta","refseq","XM_023162571.1","neurogenic locus protein delta","j",0.918615943298101,1.46938950596264
"TU24011","LOC111508587","G13525","uncharacterized LOC111508587","refseq","XM_023164138.1","uncharacterized LOC111508587","=",1.23709636705524,1.39804316333797
"TU28420","LOC111510245","G16049","protein 4.1 homolog","refseq","XM_023166147.1","protein 4.1 homolog, transcript variant X3","j",0.768418818916599,1.31040272577337
"TU19688","LOC111506900","G11043","uncharacterized LOC111506900","refseq","XR_002722320.1","uncharacterized LOC111506900","j",-2.94985510607015,-7.39194903248848
"TU11080",NA,"G6169","* hypothetical protein JTB14_008087","novel","KAG5900204","hypothetical protein JTB14_008087","u",2.12614416657449,2.02253661326402
"TU14107","LOC111504758","G7940","ubiquitin carboxyl-terminal hydrolase MINDY-3 homolog","refseq","XM_023159451.1","ubiquitin carboxyl-terminal hydrolase MINDY-3 homolog","=",-0.448688069175624,-0.419014308926797
"TU40081",NA,"G23255","* sphingolipid delta(4)-desaturase DES1 ","novel","XP_018329629","sphingolipid delta(4)-desaturase DES1 isoform X2","u",-1.27491921447987,-1.18753112874861
"TU4967","LOC111517628","G2757","squamous cell carcinoma antigen recognized by T-cells 3","refseq","XM_023173835.1","squamous cell carcinoma antigen recognized by T-cells 3","=",0.473081340726139,0.483881384413543
"TU36898","LOC111513554","G21219","protein TAPT1 homolog","refseq","XM_023169777.1","protein TAPT1 homolog","=",-0.535863239087021,-0.548248369912117
"TU36890","LOC111513553","G21213","organic cation transporter protein-like","refseq","XM_023169775.1","organic cation transporter protein-like","=",0.894225968218337,0.99974638673257
"TU41304","LOC111515328","G24068","glycerate kinase-like","refseq","XM_023171559.1","glycerate kinase-like","j",-1.26176085333087,-1.36900615941956
"TU33947","LOC111512437","G19418","transmembrane protease serine 9-like","refseq","XM_023168558.1","transmembrane protease serine 9-like","c",-1.70298336792727,-1.60030581067022
"TU33948","LOC111512437","G19418","transmembrane protease serine 9-like","refseq","XM_023168558.1","transmembrane protease serine 9-like","j",-13.0431565510261,-23.7811898236182
"TU12971","LOC111504321","G7290","uncharacterized LOC111504321","refseq","XM_023158842.1","uncharacterized LOC111504321, transcript variant X1","=",1.4342975818397,1.23976208976268
"TU6619","LOC111518288","G3665","4-coumarate--CoA ligase 1-like","refseq","XM_023174706.1","4-coumarate--CoA ligase 1-like","=",-0.797106291599147,-1.51018195328569
"TU38856","LOC111514318","G22482","geranylgeranyl transferase type-1 subunit beta","refseq","XM_023170553.1","geranylgeranyl transferase type-1 subunit beta","j",-0.445110946024064,-0.427505141021453
"TU38857","LOC111514315","G22483","protein YIPF5","refseq","XM_023170550.1","protein YIPF5","=",0.774709573512584,0.68947640408982
"TU4102","LOC111517218","G2254","chondroadherin-like","refseq","XM_023173301.1","chondroadherin-like","=",0.818293173047426,2.48261302543551
"TU36463","LOC111513390","G20949","cathepsin B-like","refseq","XM_023169592.1","cathepsin B-like","x",-2.38019592380539,-5.69443727309507
"TU36460","LOC111513390","G20946","cathepsin B-like","refseq","XM_023169592.1","cathepsin B-like","y",-3.3133469136765,-10.2222356408928
"TU36288","LOC111513332","G20846","lysophosphatidylcholine acyltransferase","refseq","XM_023169533.1","lysophosphatidylcholine acyltransferase","j",3.03254919903772,1.70337189960626
"TU32908","LOC111512055","G18790","sodium-coupled monocarboxylate transporter 1-like","refseq","XM_023168148.1","sodium-coupled monocarboxylate transporter 1-like","=",-2.79158270570433,-4.78827327654837
"TU32902","LOC111512054","G18784","ficolin-2-like","refseq","XM_023168147.1","ficolin-2-like","i",7.11747249965338,5.04054231103841
"TU3573","LOC111514870","G1952","uncharacterized LOC111514870","refseq","XR_002723443.1","uncharacterized LOC111514870","=",0.678249152879748,0.456150347680405
"TU37831","LOC111513900","G21812","signal transducing adapter molecule 1-like","refseq","XM_023170121.1","signal transducing adapter molecule 1-like","=",0.558506079032976,0.532519273592988
"TU8663","LOC111502591","G4832","UDP-glucuronosyltransferase 1-9-like","refseq","XM_023156704.1","UDP-glucuronosyltransferase 1-9-like, transcript variant X2","=",-1.98263047015417,-2.09880877788754
"TU24569","LOC111508812","G13829","uncharacterized LOC111508812","refseq","XM_023164429.1","uncharacterized LOC111508812","j",-1.57760761262804,-3.38101534464679
"TU8599","LOC111502571","G4789","ATP synthase subunit d","refseq","XM_023156682.1","ATP synthase subunit d, mitochondrial","=",-1.04543906343187,-1.17004114412073
"TU21428","LOC111507559","G12030","chondroitin proteoglycan-2-like","refseq","XM_023162892.1","chondroitin proteoglycan-2-like","=",-3.02574100634208,-5.97064404669851
"TU25213","LOC111509039","G14198","ecto-NOX disulfide-thiol exchanger 1-like","refseq","XM_023164710.1","ecto-NOX disulfide-thiol exchanger 1-like","=",0.618519430694404,0.56519934447598
"TU39841","LOC111514722","G23097","uncharacterized LOC111514722","refseq","XM_023170970.1","uncharacterized LOC111514722","j",1.02533728059557,1.01407430483842
"TU39842","LOC111514722","G23097","uncharacterized LOC111514722","refseq","XM_023170970.1","uncharacterized LOC111514722","j",1.08766827298068,1.58539824623823
