"qry_transcript_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","ref_gene_id","qry_gene_id","ref_gene_name","gene_annotation","ref_transcript_id","ref_transcript_name","class_code"
"TU38002",9.25930190578909,-2.19210801884282,2.88410764144404,0.00779742819213137,0.0437951826424525,"LOC111513973","G21919","trans-Golgi network integral membrane protein 1-like","refseq","XM_023170198.1","trans-Golgi network integral membrane protein 1-like","x"
"TU38000",4842.71833850526,1.68591523667892,0.92026104526578,0.0015188453198454,0.0116162333045687,"LOC111513971","G21918","sodium/hydrogen exchanger 9B2-like","refseq","XM_023170195.1","sodium/hydrogen exchanger 9B2-like","="
"TU12692",2408.35052140864,1.22970976272299,0.235456784158557,1.18682007808496e-08,3.53855978120244e-07,"LOC111504183","G7111","nuclear RNA export factor 1-like","refseq","XM_023158683.1","nuclear RNA export factor 1-like","j"
"TU12693",1244.66274973669,0.820026241838565,0.119970858017886,7.99767605302752e-13,5.90472489609964e-11,"LOC111504183","G7112","nuclear RNA export factor 1-like","refseq","XM_023158683.1","nuclear RNA export factor 1-like","c"
"TU26926",544.037784318044,-0.757121007401818,0.361652728479945,0.00574373246418973,0.0343362744016612,"LOC111509694","G15192","solute carrier family 25 member 35-like","refseq","XM_023165486.1","solute carrier family 25 member 35-like","="
"TU18393",7354.70765367356,-1.14134076604652,0.163899351078375,2.48619511198738e-13,1.97305249332699e-11,"LOC111506384","G10325","peroxisomal membrane protein 2","refseq","XM_023161442.1","peroxisomal membrane protein 2, transcript variant X2","="
"TU18392",4945.90495462301,0.975101273926201,0.214645427980813,4.26549745579285e-07,9.04894817407483e-06,"LOC111506383","G10324","probable elongator complex protein 2","refseq","XM_023161439.1","probable elongator complex protein 2","j"
"TU28747",270.830222526648,-0.578140256047371,0.232755749862195,0.00366367177512284,0.023942421782283,"LOC111510380","G16257","uncharacterized LOC111510380","refseq","XM_023166290.1","uncharacterized LOC111510380","e"
"TU7613",4335.65441137672,-1.09048449019109,0.296039595264672,1.55755730432961e-05,0.000228496692947846,"LOC111502157","G4232","cathepsin O-like","refseq","XM_023156161.1","cathepsin O-like, transcript variant X1","="
"TU29836",252.225914362974,-3.53308022438529,0.634906491945839,2.3953378491507e-10,1.04966106517258e-08,"LOC111510834","G16903","heterogeneous nuclear ribonucleoprotein 27C","refseq","XM_023166787.1","heterogeneous nuclear ribonucleoprotein 27C","j"
"TU11570",753.40246132023,-0.719322206768134,0.315217713404331,0.00391369349124628,0.0252397498981443,"LOC111503715","G6454","zinc finger protein 91-like","refseq","XM_023158087.1","zinc finger protein 91-like","j"
"TU7614",478.571991189677,-1.09469609054393,0.37324504929959,0.000227552358557432,0.00233900436939842,"LOC111502157","G4232","cathepsin O-like","refseq","XM_023156162.1","cathepsin O-like, transcript variant X2","="
"TU178",2494.15011080057,0.389880717992294,0.149782711998052,0.00523169975557614,0.0318830339215929,"LOC111506800","G95","integrator complex subunit 2","refseq","XM_023162042.1","integrator complex subunit 2","="
"TU29303",14.1938874241781,-1.13988871131684,0.711883753820458,0.00688697554269172,0.0396879302036875,NA,"G16581","* ---NA---","novel",NA,"---NA---","u"
"TU40275",193.392182385413,-21.0371231246713,2.37677451234722,3.6162567256324e-19,8.10124163838244e-17,"LOC111514913","G23379","uncharacterized LOC111514913","refseq","XM_023171156.1","uncharacterized LOC111514913","j"
"TU29305",5020.25832791828,-0.867902146605133,0.284686331142969,0.000242522399851049,0.00246381139252669,"LOC111510611","G16582","acetyl-CoA acetyltransferase","refseq","XM_023166534.1","acetyl-CoA acetyltransferase, mitochondrial","j"
"TU17169",8.27401443584655,3.64744945670072,2.38641230708607,0.000599375906441966,0.0053006841949359,"LOC111505957","G9684","uncharacterized LOC111505957","refseq","XM_023160873.1","uncharacterized LOC111505957, transcript variant X1","x"
"TU17167",236268.074126966,-8.92875890367698,1.41739734809025,1.08012903478903e-10,5.07738353475651e-09,"LOC111505956","G9682","vitellogenin-like","refseq","XM_023160872.1","vitellogenin-like","="
"TU17166",536.834581222167,-0.827721032077037,0.324643687165806,0.0013334183790661,0.01041756359763,"LOC111505955","G9681","uncharacterized LOC111505955","refseq","XR_002722200.1","uncharacterized LOC111505955","="
"TU41998",14.4504536227704,-1.66603411812895,0.870016619207503,0.00130980516725014,0.0102671141360563,NA,"G24552","* transposase, partial","novel","QLP88774","transposase, partial","u"
"TU10225",3823.85260825463,-0.495855791649304,0.150178772904079,0.000381087981120925,0.00360571889006106,"LOC111503226","G5740","U4/U6.U5 small nuclear ribonucleoprotein 27 kDa protein","refseq","XM_023157477.1","U4/U6.U5 small nuclear ribonucleoprotein 27 kDa protein, transcript variant X2","="
"TU26875",9024.42906213595,-1.97674202769109,0.411147235561519,3.8411312938241e-08,1.01474198950862e-06,"LOC111509678","G15162","uncharacterized LOC111509678","refseq","XR_002722670.1","uncharacterized LOC111509678","="
"TU6232",966.516446829203,0.878369278129594,0.14221246925527,5.59163055412663e-11,2.82492634335026e-09,"LOC111518097","G3439","integrator complex subunit 8","refseq","XM_023174438.1","integrator complex subunit 8","j"
"TU6233",3326.17727277507,-0.885694273301085,0.202403915290955,1.09769395817376e-06,2.13250713261863e-05,"LOC111518121","G3440","dehydrogenase/reductase SDR family member 4","refseq","XM_023174465.1","dehydrogenase/reductase SDR family member 4","="
"TU6236",568.905328412863,-1.10023464458128,0.39241649539488,0.000340086091916784,0.00328392491317872,"LOC111518123","G3443","tRNA-specific adenosine deaminase 2-like","refseq","XM_023174470.1","tRNA-specific adenosine deaminase 2-like, transcript variant X2","="
"TU6234",6017.00640249804,-0.626746248550267,0.19871138283471,0.000372513548318474,0.00354380518036337,"LOC111518122","G3441","DNA repair protein RAD50","refseq","XM_023174466.1","DNA repair protein RAD50, transcript variant X1","="
"TU41995",118.801613450848,-0.821033463953422,0.359643707245333,0.00291266371560091,0.0198584480627126,"LOC111515619","G24551","molybdenum cofactor sulfurase 2-like","refseq","XM_023171837.1","molybdenum cofactor sulfurase 2-like","i"
"TU6580",118.945846528292,-1.18824224877846,0.841517436653054,0.00873942394138969,0.0478921409279063,"LOC111518274","G3643","PAX-interacting protein 1","refseq","XM_023174681.1","PAX-interacting protein 1, transcript variant X2","j"
"TU6581",13997.8278858493,0.451003955965858,0.145474937573508,0.000905123878046875,0.00756437359090806,"LOC111518276","G3644","serine/threonine-protein phosphatase alpha-2 isoform","refseq","XM_023174686.1","serine/threonine-protein phosphatase alpha-2 isoform","="
"TU43700",4682.09274096538,-0.604867616807553,0.26919718388909,0.00630661700282552,0.0369683930889312,"LOC111516339","G25757","succinate dehydrogenase [ubiquinone] iron-sulfur subunit","refseq","XM_023172509.1","succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial-like","="
"TU7183",29.1398514689171,-3.20539463718514,1.75806064031846,0.000340395807405943,0.00328529720175839,NA,"G3998","* uncharacterized protein LOC111514205","novel","XP_023026213","uncharacterized protein LOC111514205","u"
"TU33252",1600.05027095182,4.74416214902613,1.61468003274162,1.25283054642176e-05,0.000188183788283213,"LOC111512187","G19002","tetratricopeptide repeat protein 39C-like","refseq","XM_023168290.1","tetratricopeptide repeat protein 39C-like","="
"TU41893",1314.91294677768,-1.97172970938586,0.579143487356292,1.30821282279381e-05,0.000195454174942106,"LOC111515582","G24487","uncharacterized LOC111515582","refseq","XR_002723560.1","uncharacterized LOC111515582","n"
"TU402",647.410180428522,-2.73320957071809,0.86344267175681,1.33729091544252e-05,0.000199342787258587,"LOC111517111","G211","teneurin-m","refseq","XM_023173191.1","teneurin-m, transcript variant X1","m"
"TU400",100.831950580837,-34.6588314047972,2.91902837580678,1.49725070144439e-33,2.28314716987243e-30,"LOC111517111","G211","teneurin-m","refseq","XM_023173260.1","teneurin-m, transcript variant X5","m"
"TU406",16.6971653382845,-1.39248527491804,0.8718237375776,0.00409552044874453,0.0262311360353832,"LOC111517111","G215","teneurin-m","refseq","XM_023173191.1","teneurin-m, transcript variant X1","i"
"TU26936",61.375185761371,1.14298048704916,0.538958885466906,0.00213850100242062,0.0153972072174285,"LOC111509714","G15198","uncharacterized LOC111509714","refseq","XR_002722675.1","uncharacterized LOC111509714","j"
"TU19253",192.047911568233,6.6408150890228,1.48997809231825,1.5780848441398e-07,3.63497286895751e-06,"LOC111506703","G10794","guanylate cyclase soluble subunit beta-1","refseq","XM_023161876.1","guanylate cyclase soluble subunit beta-1","j"
"TU41898",1259.99446634606,2.5318350788767,0.614730831897285,4.80971402078591e-07,1.00888190728138e-05,"LOC111515586","G24491","uncharacterized LOC111515586","refseq","XR_002723561.1","uncharacterized LOC111515586","="
"TU26932",432.636420462332,-1.44376868707195,1.10976174316984,0.00621518565686122,0.0365471934140674,"LOC111509695","G15195","solute carrier family 25 member 35-like","refseq","XM_023165487.1","solute carrier family 25 member 35-like","="
"TU3660",2993.32853151541,1.15141423772321,0.336628095620603,3.89601331499632e-05,0.000507439554820982,"LOC111515272","G2004","lipopolysaccharide-induced tumor necrosis factor-alpha factor homolog","refseq","XM_023171506.1","lipopolysaccharide-induced tumor necrosis factor-alpha factor homolog","="
"TU3661",3284.6692568702,0.465028395237682,0.163203015518641,0.00192966414744252,0.0141436075716816,"LOC111515294","G2005","SOSS complex subunit B homolog","refseq","XM_023171522.1","SOSS complex subunit B homolog","="
"TU3667",4732.92625434067,-0.554845720120749,0.22681673256022,0.00444641312142923,0.0280387936323808,"LOC111515306","G2009","R3H domain-containing protein 4-like","refseq","XM_023171545.1","R3H domain-containing protein 4-like","="
"TU26933",50.6937346947095,1.64348410190361,1.04671303258599,0.00275697896316224,0.0190088996257145,NA,"G15196","* putative RNA-directed DNA polymerase from transposon X-element-like Protein","novel","EEZ99812","putative RNA-directed DNA polymerase from transposon X-element-like Protein","u"
"TU21259",4633.34968514049,-0.45334246962576,0.185615699270735,0.00659276263039753,0.0383134696356515,"LOC111507507","G11941","three prime repair exonuclease 2-like","refseq","XM_023162818.1","three prime repair exonuclease 2-like","="
"TU29767",3522.43448155608,-2.02917951271522,0.775123855653139,0.000136807231853809,0.00150614735119257,"LOC111510820","G16868","phosphatidylserine decarboxylase proenzyme","refseq","XM_023166773.1","phosphatidylserine decarboxylase proenzyme, mitochondrial, transcript variant X4","n"
"TU30374",33403.5221961028,-1.42794825031544,0.457751356452724,7.38639711220186e-05,0.000884742781505536,"LOC111511043","G17219","uncharacterized protein DDB_G0290685-like","refseq","XM_023167050.1","uncharacterized protein DDB_G0290685-like","j"
"TU43285",279.124931193793,2.85791735237944,0.613002131022746,3.46289878606958e-08,9.30643345613981e-07,"LOC111516158","G25445","uncharacterized LOC111516158","refseq","XM_023172337.1","uncharacterized LOC111516158","="
"TU14374",3287.05813638005,-0.679304518068074,0.176124656249819,2.10296302082252e-05,0.000298362513918258,"LOC111504855","G8088","Golgi pH regulator","refseq","XM_023159566.1","Golgi pH regulator, transcript variant X1","="
"TU7961",460.833446512188,-25.5462746987989,3.48856004491193,6.42576692605547e-14,5.87216239088762e-12,"LOC111502297","G4417","putative inorganic phosphate cotransporter","refseq","XM_023156355.1","putative inorganic phosphate cotransporter, transcript variant X1","j"
"TU7960",600.287204284009,26.8383726175981,2.34034544863191,4.66006955686449e-31,4.68444530531578e-28,"LOC111502297","G4417","putative inorganic phosphate cotransporter","refseq","XM_023156355.1","putative inorganic phosphate cotransporter, transcript variant X1","j"
"TU36999",11831.6257032167,4.45581750216953,2.63489179460823,0.000359896101631151,0.00344466962117862,"LOC111513591","G21285","P17/29C-like protein DDB_G0287399","refseq","XM_023169813.1","P17/29C-like protein DDB_G0287399","j"
"TU14302",1380.13368082438,-8.50747991230549,1.61310174697487,2.21630893240801e-08,6.21517706624633e-07,"LOC111504819","G8039","prostatic acid phosphatase-like","refseq","XM_023159524.1","prostatic acid phosphatase-like","="
"TU10483",52.5605166500576,-17.98889798746,3.3327831097794,3.31976719412373e-08,8.9510421649537e-07,"LOC111503316","G5874","retinol-binding protein pinta-like","refseq","XM_023157598.1","retinol-binding protein pinta-like","="
"TU28371",317.814900960737,-0.773226149967283,0.393873087893396,0.00759758468434621,0.042881616752823,NA,"G16020","* katanin p80 WD40 repeat-containing subunit B1","novel","KAG5876724","katanin p80 WD40 repeat-containing subunit B1","u"
"TU11631",121.386376655531,3.43651578319922,1.62528011541368,0.000150750726873625,0.00164030849191051,"LOC111503732","G6483","serine/threonine-protein kinase 33-like","refseq","XM_023158119.1","serine/threonine-protein kinase 33-like, transcript variant X3","e"
"TU11632",1917.93149882145,0.538880446382248,0.235004131824018,0.00712624501693463,0.0407850087071395,"LOC111503740","G6484","transportin-3","refseq","XM_023158129.1","transportin-3","j"
"TU31349",1154.08499248686,-0.877453441395851,0.191821605201398,4.36611210029497e-07,9.23535169912709e-06,"LOC111511432","G17810","hydroxysteroid dehydrogenase-like protein 2","refseq","XM_023167446.1","hydroxysteroid dehydrogenase-like protein 2","j"
"TU28373",3373.41824250007,-0.808942226566315,0.20784175262215,1.1403158713937e-05,0.000173207839682753,"LOC111510226","G16021","hypoxia-inducible factor 1-alpha-like","refseq","XM_023166125.1","hypoxia-inducible factor 1-alpha-like","j"
"TU34262",4084.64914084599,0.659599009667305,0.131373493749221,1.00170311830914e-07,2.40482357931362e-06,"LOC111512552","G19585","WD repeat-containing protein 44","refseq","XM_023168691.1","WD repeat-containing protein 44","j"
"TU34261",292.703150690674,1.86067813295133,1.21930844436878,0.00215441010999121,0.0154833169481385,"LOC111512552","G19584","WD repeat-containing protein 44","refseq","XM_023168691.1","WD repeat-containing protein 44","j"
"TU34260",341.761350417945,2.60263848035854,1.21162059214295,0.000243605987514188,0.00247289723834962,"LOC111512552","G19584","WD repeat-containing protein 44","refseq","XM_023168691.1","WD repeat-containing protein 44","j"
"TU34267",1004.05794049565,0.861049641883641,0.315830436374972,0.000711877588834959,0.00615672821369639,"LOC111512554","G19590","G-protein coupled receptor Mth2-like","refseq","XM_023168695.1","G-protein coupled receptor Mth2-like, transcript variant X2","j"
"TU44553",94.6695969876197,-0.98332135729572,0.433552051564048,0.00204973778768924,0.0148838526076253,"LOC111516700","G26414","cytochrome P450 302a1","refseq","XM_023172834.1","cytochrome P450 302a1, mitochondrial-like","="
"TU17878",7562.01711498262,-1.57082756223123,0.303928973268972,1.17706296707105e-08,3.51920411700117e-07,"LOC111506203","G10055","glycerol-3-phosphate dehydrogenase [NAD(+)]","refseq","XM_023161212.1","glycerol-3-phosphate dehydrogenase [NAD(+)], cytoplasmic","j"
"TU31965",500.035243543677,1.21312364954921,0.502185206466169,0.00086121466861464,0.00725307408557859,"LOC111511668","G18191","uncharacterized LOC111511668","refseq","XM_023167700.1","uncharacterized LOC111511668","="
"TU31962",178.219567615796,2.09105493415387,1.16764687970567,0.000936633920204312,0.00777931318976119,"LOC111511666","G18188","uncharacterized LOC111511666","refseq","XM_023167699.1","uncharacterized LOC111511666","e"
"TU8355",3312.5038244323,-0.951285528236715,0.300301697183607,0.00013309796859965,0.00147026564130197,"LOC111502466","G4650","apoptogenic protein 1","refseq","XM_023156553.1","apoptogenic protein 1, mitochondrial","="
"TU8350",900.445140395743,0.89295465753608,0.438629866080995,0.00463785598131401,0.0289710812446518,"LOC111502463","G4646","superoxide dismutase [Cu-Zn]-like","refseq","XM_023156546.1","superoxide dismutase [Cu-Zn]-like, transcript variant X2","j"
"TU25900",147.342619871491,-2.00093406653411,1.10835127775181,0.00101846066064818,0.00833216438648815,"LOC111509293","G14604","sphingomyelin phosphodiesterase-like","refseq","XM_023165007.1","sphingomyelin phosphodiesterase-like","c"
"TU27358",75.4466876159329,-2.24033674520755,0.648359322123633,7.98713774236372e-06,0.00012621029748151,"LOC111509858","G15438","adenosine deaminase-like protein","refseq","XM_023165702.1","adenosine deaminase-like protein","x"
"TU41210",333.599300397606,-3.29648877056431,0.877618302279927,1.21187686930038e-06,2.32780111631809e-05,"LOC111515287","G24004","uncharacterized LOC111515287","refseq","XM_023171517.1","uncharacterized LOC111515287","j"
"TU8820",7693.86646685905,-0.735823925114035,0.240985750101764,0.000350131493234296,0.00336352733662273,"LOC111502671","G4934","E3 ubiquitin-protein ligase MYLIP","refseq","XM_023156802.1","E3 ubiquitin-protein ligase MYLIP, transcript variant X1","="
"TU43418",56.2583008615919,1.33365794908542,0.425260102077768,8.067206453978e-05,0.000956066390029485,"LOC111516213","G25549","uncharacterized LOC111516213","refseq","XM_023172391.1","uncharacterized LOC111516213","x"
"TU26766",28.5182156845785,1.54534519264861,1.08840448579343,0.0042663438968738,0.0271654614476272,NA,"G15098","* ---NA---","novel",NA,"---NA---","u"
"TU30064",370.609354474115,19.7869795964823,2.95539534029031,9.77651575570676e-12,5.80725035888981e-10,"LOC111510911","G17026","glucose dehydrogenase [FAD","refseq","XM_023166885.1","glucose dehydrogenase [FAD, quinone]-like, transcript variant X2","="
"TU30067",309.169729563056,-6.01851857127024,1.30147948427212,4.29606858512984e-08,1.11909018479356e-06,"LOC111510913","G17029","glucose dehydrogenase [FAD","refseq","XM_023166887.1","glucose dehydrogenase [FAD, quinone]-like","c"
"TU30066",62.6846712292532,-7.53220073732508,1.54216176703956,5.92198234856798e-08,1.49494781708473e-06,"LOC111510913","G17028","glucose dehydrogenase [FAD","refseq","XM_023166887.1","glucose dehydrogenase [FAD, quinone]-like","o"
"TU32558",434.293632530939,0.826607082274488,0.321990002628217,0.0012689801972305,0.00998777346962952,"LOC111511918","G18569","sodium- and chloride-dependent GABA transporter 1","refseq","XM_023167992.1","sodium- and chloride-dependent GABA transporter 1","j"
"TU32557",223.905438207595,-2.29308819829233,0.81953465253103,6.07515624921801e-05,0.00074568073135361,"LOC111511917","G18568","peroxidase-like","refseq","XM_023167991.1","peroxidase-like","k"
"TU38626",12352.1003464116,2.0504184081113,0.284008312620758,1.29728022405912e-14,1.33137628020979e-12,"LOC111514223","G22329","cAMP-responsive element-binding protein-like 2","refseq","XM_023170466.1","cAMP-responsive element-binding protein-like 2","j"
"TU38621",3031.22441932668,-1.49723896420181,0.493324807281676,8.68885178765009e-05,0.00102017893226425,"LOC111514220","G22326","formin-2-like","refseq","XM_023170462.1","formin-2-like","j"
"TU27410",22.5142896089074,1.65138428914246,0.768732725978739,0.000783951910351888,0.00669441313296349,NA,"G15474","* ---NA---","novel",NA,"---NA---","u"
"TU24264",12046.3246354591,0.574404526327921,0.137261421067165,8.22761975252912e-06,0.000129592448685477,"LOC111508673","G13664","uncharacterized LOC111508673","refseq","XM_023164253.1","uncharacterized LOC111508673","="
"TU24261",261.116469164747,-0.97670267386606,0.532016698787167,0.00611219818533167,0.0360497393798319,"LOC111508676","G13662","peptide transporter family 1-like","refseq","XM_023164255.1","peptide transporter family 1-like","c"
"TU34293",9.5673874047022,-1.71987955632921,0.849108685841919,0.000937781963775088,0.00778585432186331,NA,"G19606","* piggyBac transposable element-derived protein 4-like","novel","XP_023025985","piggyBac transposable element-derived protein 4-like","u"
"TU13441",176.880749541895,1.37360052514089,0.743817209774258,0.00254862154391503,0.0178167187959424,"LOC111504508","G7573","gastrula zinc finger protein XlCGF71.1-like","refseq","XM_023159070.1","gastrula zinc finger protein XlCGF71.1-like","="
"TU13446",13682.8177050037,0.508205904164823,0.208336332074209,0.00541568639799955,0.0327396406395026,"LOC111504518","G7575","transcription factor kayak","refseq","XM_023159084.1","transcription factor kayak, transcript variant X3","="
"TU45496",1221.59535626508,-0.34698129327061,0.125603667825356,0.0037115076758602,0.0242087755237377,"LOC111517126","G27146","acyl-coenzyme A thioesterase 9","refseq","XM_023173177.1","acyl-coenzyme A thioesterase 9, mitochondrial-like","j"
"TU45499",668.270372126296,14.279544380077,2.53851054708912,1.13311850995644e-08,3.40143783034705e-07,"LOC111517110","G27148","uncharacterized LOC111517110","refseq","XM_023173149.1","uncharacterized LOC111517110, transcript variant X1","j"
"TU21013",1911.19945016251,0.531367935541995,0.219522417854415,0.00521823415321837,0.0318455248665587,"LOC111507423","G11805","probable enoyl-CoA hydratase echA8","refseq","XM_023162716.1","probable enoyl-CoA hydratase echA8","="
"TU38780",586.140342501286,-1.26181365217979,0.766195838120848,0.0048337299715059,0.0299228722253146,"LOC111514282","G22430","uncharacterized LOC111514282","refseq","XM_023170519.1","uncharacterized LOC111514282","="
"TU19095",183.500104125114,1.38892249884855,0.478774806015556,0.000156034999187638,0.00168657185226142,"LOC111506649","G10721","fatty-acid amide hydrolase 2-B-like","refseq","XM_023161781.1","fatty-acid amide hydrolase 2-B-like","x"
"TU19096",90.089501469259,1.68697744112289,0.681462386105011,0.000324512457109122,0.00315843752942056,"LOC111506649","G10721","fatty-acid amide hydrolase 2-B-like","refseq","XM_023161781.1","fatty-acid amide hydrolase 2-B-like","x"
"TU19093",1740.15159614813,1.14390618786619,0.736641554936281,0.00749148814092248,0.0423865350089082,"LOC111506638","G10720","fatty-acid amide hydrolase 2-A-like","refseq","XM_023161765.1","fatty-acid amide hydrolase 2-A-like, transcript variant X2","="
"TU38783",1817.19941426282,-1.11354724561683,0.406706026675435,0.000407063405581493,0.00381041779198733,"LOC111514283","G22432","uncharacterized LOC111514283","refseq","XM_023170520.1","uncharacterized LOC111514283","="
"TU36871",63920.2119079994,2.10035561734258,0.214266167535975,2.51831030654513e-24,1.017812755235e-21,"LOC111513545","G21201","peptide methionine sulfoxide reductase","refseq","XM_023169767.1","peptide methionine sulfoxide reductase","j"
"TU23324",8587.97781030373,0.518623389303432,0.15560235456252,0.000311112838341806,0.00304617075783021,"LOC111508328","G13124","bystin","refseq","XM_023163786.1","bystin","="
"TU23321",1708.06970647782,-0.611009936015105,0.273514314073509,0.00638310326306597,0.0373330121326627,"LOC111508327","G13121","DNA replication complex GINS protein PSF3","refseq","XM_023163784.1","DNA replication complex GINS protein PSF3","="
"TU11434",333.345435417811,-2.80071393774809,3.55385866831771,0.00612050274010815,0.0360853668573676,"LOC111503670","G6383","uncharacterized LOC111503670","refseq","XR_002721906.1","uncharacterized LOC111503670","k"
"TU11430",434.643758248011,2.31915308913268,0.676739303953504,8.12456607985803e-06,0.000128226847260368,NA,"G6381","* rho GTPase-activating protein 1 ","novel","XP_023026977","rho GTPase-activating protein 1 isoform X2","u"
"TU10382",29.0996798397186,-4.04159319507724,1.75936821034196,7.80060125960121e-05,0.000928963462276445,NA,"G5816","* ---NA---","novel",NA,"---NA---","u"
"TU10380",22961.5095294687,-1.50805830441501,0.51155816878221,0.000111875155453414,0.00126578747313006,"LOC111503284","G5815","metallothionein-3-like","refseq","XM_023157554.1","metallothionein-3-like","="
"TU35336",2903.10895485888,-0.820397575325432,0.22584442455844,3.17679432504093e-05,0.000424482088339825,"LOC111512947","G20243","1","refseq","XM_023169111.1","1,4-alpha-glucan-branching enzyme","c"
"TU35334",2459.60414117117,-0.608971139853213,0.254375973246033,0.0041909565751351,0.02674625778473,"LOC111512947","G20241","1","refseq","XM_023169111.1","1,4-alpha-glucan-branching enzyme","j"
"TU35335",711.739767780871,-0.636270816654643,0.224382919949321,0.0010269636780976,0.008378997718239,"LOC111512947","G20242","1","refseq","XM_023169111.1","1,4-alpha-glucan-branching enzyme","e"
"TU34061",800.455582765512,-1.47403761523323,0.525209995135377,0.000180656378851269,0.001917285510689,"LOC111512481","G19475","transient receptor potential channel pyrexia-like","refseq","XM_023168611.1","transient receptor potential channel pyrexia-like, transcript variant X1","="
"TU34063",759.561867115816,-13.6811738379865,1.99556835534432,4.82032992389776e-12,3.03820280283742e-10,"LOC111512480","G19477","venom serine protease-like","refseq","XM_023168610.1","venom serine protease-like","c"
"TU34065",447.740050331925,-2.46094192528247,1.25170558897064,0.000424652917897004,0.0039544163879416,"LOC111512483","G19478","uncharacterized LOC111512483","refseq","XM_023168615.1","uncharacterized LOC111512483","j"
"TU34067",370.104979742437,-2.69819667344002,0.815462480725538,8.6506302592146e-06,0.000135223009841407,"LOC111512483","G19478","uncharacterized LOC111512483","refseq","XM_023168615.1","uncharacterized LOC111512483","j"
"TU34066",372.944866692192,-3.51110024379759,1.12600326699011,9.33774299852402e-06,0.000144580125005583,"LOC111512483","G19478","uncharacterized LOC111512483","refseq","XM_023168615.1","uncharacterized LOC111512483","j"
"TU5956",5.82792769817316,-20.8224162773905,4.05314999406154,1.04917096646584e-07,2.50803040056871e-06,"LOC111518001","G3294","ankyrin repeat domain-containing protein 17-like","refseq","XM_023174307.1","ankyrin repeat domain-containing protein 17-like","j"
"TU5959",835.449040440826,-0.942472476691438,0.406660848157314,0.00196283753107045,0.014335149509703,"LOC111518001","G3294","ankyrin repeat domain-containing protein 17-like","refseq","XM_023174307.1","ankyrin repeat domain-containing protein 17-like","j"
"TU16604",4314.28270600484,-0.677086097738491,0.335284920008183,0.0088020660472021,0.0481210706058445,"LOC111505726","G9358","nascent polypeptide-associated complex subunit alpha","refseq","XM_023160582.1","nascent polypeptide-associated complex subunit alpha, muscle-specific form, transcript variant X1","="
"TU16606",5121.1092398168,-0.993402923513265,0.319221055877073,0.000149183269696424,0.00162578082931114,"LOC111505727","G9359","Golgi to ER traffic protein 4 homolog","refseq","XM_023160586.1","Golgi to ER traffic protein 4 homolog, transcript variant X1","="
"TU13121",4135.72644133531,-1.2129919585414,0.495186934346366,0.000785016882987656,0.00670058826053736,NA,"G7383","* probable aconitate hydratase, mitochondrial ","novel","XP_023021964","probable aconitate hydratase, mitochondrial isoform X1","u"
"TU42667",77.6894322408023,-1.55438307074504,1.2927950044849,0.00594392124623839,0.035248145293833,"LOC111515889","G25005","uncharacterized LOC111515889","refseq","XR_002723605.1","uncharacterized LOC111515889","j"
"TU12836",28.3444795317565,0.822618938592559,0.386902591193177,0.00440674534175855,0.0278558601061436,NA,"G7210","* hypothetical protein TcasGA2_TC004170","novel","EFA12644","hypothetical protein TcasGA2_TC004170","r"
"TU12835",376.904667492347,0.95150079474493,0.274999898642254,4.57103384841124e-05,0.000584865571126352,"LOC111504251","G7209","toll-like receptor 6","refseq","XM_023158765.1","toll-like receptor 6","="
"TU12838",9484.6253834629,-0.560535120077553,0.171032524221745,0.000318638714897756,0.00310821402807953,"LOC111504252","G7211","uncharacterized LOC111504252","refseq","XM_023158767.1","uncharacterized LOC111504252, transcript variant X2","="
"TU12839",4152.80412145365,-1.46897888343152,0.332144310160868,4.83276150909308e-07,1.01209178526969e-05,"LOC111504252","G7211","uncharacterized LOC111504252","refseq","XM_023158766.1","uncharacterized LOC111504252, transcript variant X1","j"
"TU1122",246.231196446296,32.672232947754,3.98566904634385,2.72408210998477e-17,4.30624657418722e-15,"LOC111503121","G566","protein sprouty","refseq","XM_023157352.1","protein sprouty, transcript variant X2","j"
"TU6795",103.324629786195,-2.3712470156484,0.439704098590344,1.13919221227265e-09,4.25341823713684e-08,"LOC111501816","G3748","facilitated trehalose transporter Tret1-like","refseq","XM_023155734.1","facilitated trehalose transporter Tret1-like","="
"TU6794",262.912538663217,-6.44055551203642,0.730394293979988,4.48551507040624e-20,1.14934727333468e-17,"LOC111501815","G3747","facilitated trehalose transporter Tret1-like","refseq","XM_023155732.1","facilitated trehalose transporter Tret1-like","="
"TU28494",536.310641046703,2.71188626277714,0.371358632220846,4.12613459057748e-15,4.56951922285309e-13,"LOC111510276","G16101","palmitoyl-protein thioesterase 1-like","refseq","XM_023166184.1","palmitoyl-protein thioesterase 1-like","c"
"TU28497",277.505367676512,1.28802281384421,0.832552040160128,0.00554748228505256,0.0333768409305096,NA,"G16104","* histone-lysine N-methyltransferase SETMAR-like","novel","XP_032673971","histone-lysine N-methyltransferase SETMAR-like","u"
"TU43131",982.852190003029,0.539106067623903,0.174979171363128,0.000683694153044051,0.00594313649133902,"LOC111516104","G25340","mediator of RNA polymerase II transcription subunit 14-like","refseq","XM_023172284.1","mediator of RNA polymerase II transcription subunit 14-like","k"
